k,2,0.0,0.0,-0.13815789473684212,-0.10526315789473684,-0.17763157894736842,-0.3157894736842105,-0.13157894736842105,-0.47368421052631576,-0.09868421052631579,-0.6118421052631579,-0.07894736842105263,-0.506578947368421,-0.06578947368421052,-0.743421052631579,-0.03289473684210526,-0.881578947368421,0.006578947368421052,-1.0,0.039473684210526314,-0.4934210526315789,0.006578947368421052,-0.5921052631578947,-0.03289473684210526,-0.6052631578947368,-0.06578947368421052,-0.6381578947368421,0.15789473684210525,-0.4473684210526316,0.05921052631578947,-0.4407894736842105,0.019736842105263157,-0.2894736842105263,0.006578947368421052,-0.19736842105263158,0.2631578947368421,-0.375,0.15789473684210525,-0.375,0.10526315789473684,-0.2631578947368421,0.09868421052631579,-0.20394736842105263
ll,1,0.0,0.0,-0.1875,-0.08333333333333333,-0.3541666666666667,-0.19444444444444445,-0.5347222222222222,-0.19444444444444445,-0.6805555555555556,-0.16666666666666666,-0.19444444444444445,-0.5277777777777778,-0.2361111111111111,-0.7430555555555556,-0.2916666666666667,-0.875,-0.3055555555555556,-1.0,-0.034722222222222224,-0.5069444444444444,0.034722222222222224,-0.6805555555555556,-0.04861111111111111,-0.4861111111111111,-0.06944444444444445,-0.3958333333333333,0.10416666666666667,-0.4166666666666667,0.18055555555555555,-0.5625,0.06944444444444445,-0.3958333333333333,0.027777777777777776,-0.3194444444444444,0.2013888888888889,-0.2916666666666667,0.2569444444444444,-0.3888888888888889,0.1597222222222222,-0.2916666666666667,0.1111111111111111,-0.22916666666666666
ll,2,0.0,0.0,-0.11038961038961038,-0.06493506493506493,-0.18831168831168832,-0.16883116883116883,-0.2857142857142857,-0.18181818181818182,-0.42207792207792205,-0.16883116883116883,0.025974025974025976,-0.512987012987013,0.045454545454545456,-0.7337662337662337,0.06493506493506493,-0.8766233766233766,0.07792207792207792,-1.0,0.18181818181818182,-0.461038961038961,0.35714285714285715,-0.5974025974025974,0.2727272727272727,-0.43506493506493504,0.18181818181818182,-0.35064935064935066,0.2922077922077922,-0.36363636363636365,0.44805194805194803,-0.461038961038961,0.33116883116883117,-0.3246753246753247,0.23376623376623376,-0.2662337662337662,0.36363636363636365,-0.24675324675324675,0.487012987012987,-0.3116883116883117,0.4025974025974026,-0.22077922077922077,0.3116883116883117,-0.16883116883116883
mal,1,0.0,0.0,-0.19310344827586207,-0.04827586206896552,-0.3103448275862069,-0.18620689655172415,-0.38620689655172413,-0.2896551724137931,-0.4413793103448276,-0.3793103448275862,-0.19310344827586207,-0.4827586206896552,-0.21379310344827587,-0.6689655172413793,-0.2206896551724138,-0.7862068965517242,-0.22758620689655173,-0.8896551724137931,-0.13793103448275862,-0.5103448275862069,-0.15862068965517243,-0.7310344827586207,-0.16551724137931034,-0.8758620689655172,-0.16551724137931034,-1.0,-0.08275862068965517,-0.503448275862069,-0.0896551724137931,-0.7172413793103448,-0.09655172413793103,-0.8551724137931035,-0.09655172413793103,-0.9655172413793104,-0.027586206896551724,-0.46206896551724136,-0.034482758620689655,-0.6344827586206897,-0.04827586206896552,-0.7379310344827587,-0.06206896551724138,-0.8413793103448276
mal,2,0.0,0.0,-0.2897196261682243,-0.037383177570093455,-0.5981308411214953,0.037383177570093455,-0.8317757009345794,0.09345794392523364,-1.0,0.018691588785046728,-0.7102803738317757,0.018691588785046728,-0.8691588785046729,0.3644859813084112,-0.9439252336448598,0.5794392523364486,-1.0,0.7383177570093458,-0.6074766355140186,0.07476635514018691,-0.7850467289719626,0.45794392523364486,-0.8785046728971962,0.6822429906542056,-0.9439252336448598,0.8598130841121495,-0.45794392523364486,0.14953271028037382,-0.6635514018691588,0.4953271028037383,-0.7570093457943925,0.7102803738317757,-0.8317757009345794,0.8598130841121495,-0.29906542056074764,0.24299065420560748,-0.4672897196261682,0.48598130841121495,-0.5700934579439252,0.6355140186915887,-0.6542056074766355,0.7570093457943925
masomenos,1,0.0,0.0,0.1282051282051282,-0.21367521367521367,0.1282051282051282,-0.4444444444444444,0.11965811965811966,-0.6410256410256411,0.20512820512820512,-0.7863247863247863,-0.1452991452991453,-0.4017094017094017,-0.2222222222222222,-0.5555555555555556,-0.27350427350427353,-0.6752136752136753,-0.3333333333333333,-0.7863247863247863,-0.3162393162393162,-0.29914529914529914,-0.4444444444444444,-0.41025641025641024,-0.5470085470085471,-0.48717948717948717,-0.6581196581196581,-0.5555555555555556,-0.4358974358974359,-0.18803418803418803,-0.6324786324786325,-0.28205128205128205,-0.7777777777777778,-0.3247863247863248,-0.9145299145299145,-0.358974358974359,-0.48717948717948717,-0.09401709401709402,-0.7094017094017094,-0.13675213675213677,-0.8632478632478633,-0.1452991452991453,-1.0,-0.15384615384615385
masomenos,2,0.0,0.0,-0.2087912087912088,-0.15384615384615385,-0.4175824175824176,-0.38461538461538464,-0.5494505494505495,-0.5824175824175825,-0.6373626373626373,-0.7582417582417582,-0.4065934065934066,-0.38461538461538464,-0.5934065934065934,-0.6593406593406593,-0.7142857142857143,-0.8351648351648352,-0.8241758241758241,-1.0,-0.27472527472527475,-0.34065934065934067,-0.3626373626373626,-0.6043956043956044,-0.4175824175824176,-0.7802197802197802,-0.4945054945054945,-0.945054945054945,-0.10989010989010989,-0.24175824175824176,-0.07692307692307693,-0.43956043956043955,-0.06593406593406594,-0.5824175824175825,-0.08791208791208792,-0.7362637362637363,0.08791208791208792,-0.13186813186813187,0.18681318681318682,-0.2087912087912088,0.25274725274725274,-0.27472527472527475,0.3076923076923077,-0.3516483516483517
minombre,1,0.0,0.0,-0.1694915254237288,-0.3135593220338983,-0.3050847457627119,-0.5338983050847458,-0.4491525423728814,-0.6949152542372882,-0.5677966101694916,-0.8305084745762712,-0.4322033898305085,-0.3389830508474576,-0.635593220338983,-0.423728813559322,-0.7711864406779662,-0.4915254237288136,-0.8728813559322034,-0.5423728813559322,-0.5,-0.211864406779661,-0.6864406779661016,-0.3135593220338983,-0.8050847457627118,-0.3813559322033898,-0.8728813559322034,-0.4322033898305085,-0.559322033898305,-0.09322033898305085,-0.7542372881355932,-0.2033898305084746,-0.8728813559322034,-0.2627118644067797,-0.9661016949152542,-0.3220338983050847,-0.6016949152542372,-0.00847457627118644,-0.8135593220338984,-0.11016949152542373,-0.923728813559322,-0.16101694915254236,-1.0,-0.211864406779661
minombre,2,0.0,0.0,0.04716981132075472,-0.3018867924528302,-0.14150943396226415,-0.5283018867924528,-0.37735849056603776,-0.5943396226415094,-0.5660377358490566,-0.6132075471698113,-0.16037735849056603,-0.5,-0.4811320754716981,-0.7452830188679245,-0.660377358490566,-0.8584905660377359,-0.8113207547169812,-0.9433962264150944,-0.3113207547169811,-0.330188679245283,-0.6415094339622641,-0.6132075471698113,-0.839622641509434,-0.7735849056603774,-1.0,-0.8773584905660378,-0.4339622641509434,-0.16037735849056603,-0.7264150943396226,-0.41509433962264153,-0.6320754716981132,-0.44339622641509435,-0.5188679245283019,-0.39622641509433965,-0.5094339622641509,-0.018867924528301886,-0.7264150943396226,-0.25471698113207547,-0.6415094339622641,-0.27358490566037735,-0.5471698113207547,-0.22641509433962265
n,1,0.0,0.0,-0.11428571428571428,-0.2,-0.36428571428571427,-0.2571428571428571,-0.5714285714285714,-0.16428571428571428,-0.7071428571428572,-0.07857142857142857,-0.29285714285714287,-0.2642857142857143,-0.6642857142857143,-0.20714285714285716,-0.8357142857142857,-0.16428571428571428,-0.9714285714285714,-0.12857142857142856,-0.2571428571428571,-0.07142857142857142,-0.6571428571428571,-0.04285714285714286,-0.8571428571428571,-0.03571428571428571,-1.0,-0.02142857142857143,-0.22857142857142856,0.1,-0.5928571428571429,0.1357142857142857,-0.5285714285714286,0.08571428571428572,-0.4142857142857143,0.05714285714285714,-0.20714285714285716,0.25,-0.4857142857142857,0.2357142857142857,-0.44285714285714284,0.17857142857142858,-0.35,0.14285714285714285
n,2,0.0,0.0,-0.2882882882882883,0.14414414414414414,-0.3783783783783784,0.40540540540540543,-0.26126126126126126,0.5675675675675675,-0.07207207207207207,0.6126126126126126,-0.23423423423423423,0.11711711711711711,-0.10810810810810811,0.5495495495495496,-0.02702702702702703,0.7657657657657657,0.036036036036036036,0.954954954954955,0.02702702702702703,0.02702702702702703,0.12612612612612611,0.5225225225225225,0.16216216216216217,0.8018018018018018,0.2072072072072072,1.0,0.24324324324324326,0.0,0.2972972972972973,0.4774774774774775,0.1981981981981982,0.4774774774774775,0.12612612612612611,0.38738738738738737,0.3963963963963964,0.02702702702702703,0.4144144144144144,0.3783783783783784,0.3153153153153153,0.38738738738738737,0.23423423423423423,0.32432432432432434
no,1,0.0,0.0,0.017857142857142856,-0.4107142857142857,0.03571428571428571,-0.8035714285714286,-0.17857142857142858,-1.0,-0.42857142857142855,-1.0,0.125,-0.5178571428571429,-0.017857142857142856,-0.625,-0.16071428571428573,-0.6964285714285714,-0.25,-0.75,-0.07142857142857142,-0.25,-0.17857142857142858,-0.30357142857142855,-0.30357142857142855,-0.35714285714285715,-0.39285714285714285,-0.4107142857142857,-0.26785714285714285,-0.03571428571428571,-0.4642857142857143,-0.10714285714285714,-0.6428571428571429,-0.23214285714285715,-0.7142857142857143,-0.3392857142857143,-0.44642857142857145,0.10714285714285714,-0.6607142857142857,0.03571428571428571,-0.7857142857142857,-0.07142857142857142,-0.8392857142857143,-0.16071428571428573
no,2,0.0,0.0,-0.2857142857142857,-0.14285714285714285,-0.5119047619047619,-0.27380952380952384,-0.6309523809523809,-0.30952380952380953,-0.6785714285714286,-0.32142857142857145,-0.35714285714285715,-0.9880952380952381,-0.6071428571428571,-0.8928571428571429,-0.6904761904761905,-0.6547619047619048,-0.7261904761904762,-0.4523809523809524,-0.11904761904761904,-1.0,-0.38095238095238093,-0.8095238095238095,-0.5,-0.5238095238095238,-0.5357142857142857,-0.34523809523809523,0.10714285714285714,-0.8928571428571429,-0.15476190476190477,-0.6428571428571429,-0.21428571428571427,-0.39285714285714285,-0.19047619047619047,-0.2976190476190476,0.2857142857142857,-0.7261904761904762,0.07142857142857142,-0.5238095238095238,0.0,-0.34523809523809523,0.011904761904761904,-0.27380952380952384
q,2,0.0,0.0,-0.24193548387096775,0.14516129032258066,-0.3387096774193548,0.3709677419354839,-0.27419354838709675,0.5967741935483871,-0.1774193548387097,0.7741935483870968,0.04838709677419355,-0.20967741935483872,0.3548387096774194,0.3064516129032258,0.46774193548387094,0.6129032258064516,0.4838709677419355,0.8387096774193549,0.41935483870967744,-0.25806451612903225,0.6290322580645161,0.41935483870967744,0.532258064516129,0.6612903225806451,0.43548387096774194,0.6935483870967742,0.6935483870967742,-0.22580645161290322,0.8870967741935484,0.3387096774193548,0.7741935483870968,0.5161290322580645,0.6612903225806451,0.5806451612903226,0.9032258064516129,-0.16129032258064516,1.0,0.20967741935483872,0.8870967741935484,0.3870967741935484,0.7903225806451613,0.45161290322580644
rr,1,0.0,0.0,-0.17094017094017094,-0.03418803418803419,-0.3418803418803419,-0.1282051282051282,-0.36752136752136755,-0.24786324786324787,-0.24786324786324787,-0.3076923076923077,-0.28205128205128205,-0.5555555555555556,-0.27350427350427353,-0.7777777777777778,-0.2905982905982906,-0.905982905982906,-0.3247863247863248,-0.9914529914529915,-0.11965811965811966,-0.5811965811965812,-0.1452991452991453,-0.8376068376068376,-0.21367521367521367,-0.9401709401709402,-0.2905982905982906,-1.0,0.042735042735042736,-0.5213675213675214,-0.05128205128205128,-0.5299145299145299,-0.11965811965811966,-0.3418803418803419,-0.1452991452991453,-0.2222222222222222,0.18803418803418803,-0.4017094017094017,0.05982905982905983,-0.3162393162393162,0.008547008547008548,-0.21367521367521367,0.008547008547008548,-0.17094017094017094
rr,2,0.0,0.0,-0.18181818181818182,-0.06611570247933884,-0.2975206611570248,-0.2066115702479339,-0.17355371900826447,-0.2727272727272727,0.01652892561983471,-0.2727272727272727,-0.14049586776859505,-0.5454545454545454,-0.04132231404958678,-0.7520661157024794,0.049586776859504134,-0.8760330578512396,0.1322314049586777,-0.9586776859504132,0.04132231404958678,-0.5619834710743802,0.049586776859504134,-0.8512396694214877,0.024793388429752067,-0.9338842975206612,0.01652892561983471,-1.0,0.19008264462809918,-0.4793388429752066,0.23140495867768596,-0.5454545454545454,0.1322314049586777,-0.32231404958677684,0.05785123966942149,-0.2066115702479339,0.3140495867768595,-0.33884297520661155,0.2892561983471074,-0.2727272727272727,0.1652892561983471,-0.1487603305785124,0.0743801652892562,-0.11570247933884298
si,1,0.0,0.0,-0.2066115702479339,-0.024793388429752067,-0.4297520661157025,-0.12396694214876033,-0.5785123966942148,-0.1652892561983471,-0.512396694214876,-0.24793388429752067,-0.3884297520661157,-0.5454545454545454,-0.5454545454545454,-0.6363636363636364,-0.5289256198347108,-0.4214876033057851,-0.48760330578512395,-0.2892561983471074,-0.256198347107438,-0.5537190082644629,-0.4049586776859504,-0.5950413223140496,-0.39669421487603307,-0.35537190082644626,-0.36363636363636365,-0.23140495867768596,-0.10743801652892562,-0.5371900826446281,-0.24793388429752067,-0.5785123966942148,-0.2892561983471074,-0.35537190082644626,-0.2975206611570248,-0.21487603305785125,0.024793388429752067,-0.512396694214876,-0.008264462809917356,-0.7272727272727273,-0.03305785123966942,-0.859504132231405,-0.05785123966942149,-1.0
si,2,0.0,0.0,-0.3068181818181818,-0.03409090909090909,-0.6136363636363636,-0.125,-0.8068181818181818,-0.19318181818181818,-0.7045454545454546,-0.29545454545454547,-0.5568181818181818,-0.6818181818181818,-0.7727272727272727,-0.8409090909090909,-0.7727272727272727,-0.5681818181818182,-0.7045454545454546,-0.38636363636363635,-0.36363636363636365,-0.7159090909090909,-0.5795454545454546,-0.7727272727272727,-0.5909090909090909,-0.45454545454545453,-0.5340909090909091,-0.2727272727272727,-0.1590909090909091,-0.7159090909090909,-0.36363636363636365,-0.7954545454545454,-0.4318181818181818,-0.4772727272727273,-0.42045454545454547,-0.26136363636363635,0.045454545454545456,-0.6931818181818182,0.03409090909090909,-0.9772727272727273,-0.06818181818181818,-1.0,-0.19318181818181818,-0.9886363636363636
tunombre,1,0.0,0.0,-0.35526315789473684,-0.25,-0.6973684210526315,-0.4473684210526316,-0.9605263157894737,-0.4342105263157895,-1.0,-0.3026315789473684,-0.3026315789473684,-0.7631578947368421,-0.4342105263157895,-0.8421052631578947,-0.5921052631578947,-0.7763157894736842,-0.6578947368421053,-0.6447368421052632,-0.10526315789473684,-0.618421052631579,-0.6842105263157895,-0.2236842105263158,-0.6973684210526315,-0.10526315789473684,-0.5921052631578947,-0.10526315789473684,0.013157894736842105,-0.35526315789473684,-0.5657894736842105,0.013157894736842105,-0.5,0.02631578947368421,-0.3684210526315789,-0.039473684210526314,0.09210526315789473,-0.10526315789473684,-0.35526315789473684,0.14473684210526316,-0.34210526315789475,0.15789473684210525,-0.2236842105263158,0.09210526315789473
tunombre,2,0.0,0.0,-0.017391304347826087,-0.2,-0.12173913043478261,-0.3565217391304348,-0.25217391304347825,-0.4434782608695652,-0.3565217391304348,-0.5043478260869565,-0.11304347826086956,-0.46956521739130436,-0.22608695652173913,-0.7478260869565218,-0.3217391304347826,-0.8869565217391304,-0.4260869565217391,-1.0,-0.2,-0.4,-0.3130434782608696,-0.6782608695652174,-0.4434782608695652,-0.8434782608695652,-0.5739130434782609,-0.9652173913043478,-0.2608695652173913,-0.28695652173913044,-0.3652173913043478,-0.4782608695652174,-0.26956521739130435,-0.4608695652173913,-0.1826086956521739,-0.4260869565217391,-0.2956521739130435,-0.16521739130434782,-0.391304347826087,-0.3130434782608696,-0.3130434782608696,-0.2956521739130435,-0.25217391304347825,-0.2782608695652174
tunombre,3,0.0,0.0,-0.2647058823529412,-0.058823529411764705,-0.4803921568627451,-0.029411764705882353,-0.6666666666666666,0.1568627450980392,-0.8137254901960784,0.3333333333333333,-0.22549019607843138,-0.058823529411764705,-0.6470588235294118,0.1568627450980392,-0.8627450980392157,0.29411764705882354,-1.0,0.38235294117647056,-0.058823529411764705,0.10784313725490197,-0.5196078431372549,0.37254901960784315,-0.7058823529411765,0.47058823529411764,-0.803921568627451,0.5098039215686274,0.049019607843137254,0.27450980392156865,-0.35294117647058826,0.5294117647058824,-0.4019607843137255,0.5392156862745098,-0.38235294117647056,0.5098039215686274,0.09803921568627451,0.4215686274509804,-0.17647058823529413,0.6274509803921569,-0.20588235294117646,0.6372549019607843,-0.17647058823529413,0.6176470588235294
x,1,0.0,0.0,-0.1864406779661017,-0.4915254237288136,-0.4915254237288136,-0.8305084745762712,-0.8813559322033898,-0.7288135593220338,-1.0,-0.3898305084745763,0.288135593220339,-0.5254237288135594,-0.2033898305084746,-0.3389830508474576,-0.5932203389830508,-0.3050847457627119,-0.847457627118644,-0.2542372881355932,0.3389830508474576,-0.05084745762711865,-0.6440677966101694,-0.03389830508474576,-0.7457627118644068,-0.22033898305084745,-0.576271186440678,-0.2711864406779661,0.22033898305084745,0.3220338983050847,-0.711864406779661,0.23728813559322035,-0.6949152542372882,0.05084745762711865,-0.4576271186440678,-0.01694915254237288,0.06779661016949153,0.6271186440677966,-0.6440677966101694,0.5254237288135594,-0.6101694915254238,0.3389830508474576,-0.423728813559322,0.288135593220339
x,2,0.0,0.0,-0.15254237288135594,-0.4067796610169492,-0.4067796610169492,-0.6779661016949152,-0.7457627118644068,-0.5932203389830508,-1.0,-0.3389830508474576,0.1016949152542373,-0.4406779661016949,-0.3389830508474576,-0.288135593220339,-0.6101694915254238,-0.3389830508474576,-0.7966101694915254,-0.4067796610169492,0.1016949152542373,-0.03389830508474576,-0.6779661016949152,0.03389830508474576,-0.7966101694915254,-0.15254237288135594,-0.7457627118644068,-0.2542372881355932,0.03389830508474576,0.3050847457627119,-0.7796610169491526,0.2711864406779661,-0.7966101694915254,0.06779661016949153,-0.6779661016949152,-0.05084745762711865,-0.06779661016949153,0.559322033898305,-0.711864406779661,0.4745762711864407,-0.7288135593220338,0.288135593220339,-0.6271186440677966,0.15254237288135594
